path,size,mtime,basename,ext,experiment,epoch,fingerprint
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_5_1/epoch_0014.param,176199955,1669919425,epoch_0014.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_5_1,0014,15c47b707be275fb9560ac3fe776680f
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_5_1/epoch_0031.param,176199955,1669919446,epoch_0031.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_5_1,0031,00bb983afa4db47cd815b9e4da49aa40
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_5_1/epoch_0039.param,176199955,1669919456,epoch_0039.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_5_1,0039,942af9fa470898462c34d51074fe843d
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_5_1/epoch_0026.param,176199955,1669919440,epoch_0026.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_5_1,0026,8198d813dbd98826d8f289c9ce8a2cf1
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_5_1/epoch_0027.param,176199955,1669919441,epoch_0027.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_5_1,0027,f71beb0458725d8878a989a2e0dc5176
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_5_1/epoch_0013.param,176199955,1669919424,epoch_0013.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_5_1,0013,190e1fb5fb28ff0305173c26530b8349
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_5_1/epoch_0043.param,176199955,1669919461,epoch_0043.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_5_1,0043,2794917bb0cfecbe0a52276aa99b9832
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_5_1/epoch_0019.param,176199955,1669919431,epoch_0019.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_5_1,0019,64ae3c2ead2cd7f3a0799182b7740d37
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_5_1/epoch_0007.param,176199955,1669919417,epoch_0007.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_5_1,0007,756bf8c2a2150f056a752254b500ca5f
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_5_1/epoch_0018.param,176199955,1669919430,epoch_0018.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_5_1,0018,c12c5e2b41551f65309bf382ad18ab1c
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_5_1/epoch_0011.param,176199955,1669919422,epoch_0011.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_5_1,0011,885840921b293fcd2428fb2d5985649f
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_5_1/epoch_0003.param,176199955,1669919413,epoch_0003.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_5_1,0003,2a269bfbba2a106c14741372e45c0a00
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_5_1/epoch_0012.param,176199955,1669919423,epoch_0012.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_5_1,0012,3aef2f9b3da128ec03014d755030bb1f
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_5_1/epoch_0010.param,176199955,1669919421,epoch_0010.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_5_1,0010,f0c825016f165548e703cb8b2234740e
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_5_1/epoch_0008.param,176199955,1669919418,epoch_0008.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_5_1,0008,c52e6d380c465ce33f041b103d8d1331
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_5_1/epoch_0041.param,176199955,1669919458,epoch_0041.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_5_1,0041,7d022dee8a407c03bb44c348929b20b2
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_5_1/epoch_0024.param,176199955,1669919437,epoch_0024.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_5_1,0024,772923da1a630fbfbc178a2fcc9c80a0
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_5_1/epoch_0015.param,176199955,1669919426,epoch_0015.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_5_1,0015,67aa1a84f2d4389667649ecbb81359d0
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_5_1/epoch_0042.param,176199955,1669919459,epoch_0042.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_5_1,0042,905411ea30ca6fb81e7e5adfaa23a155
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_5_1/epoch_0033.param,176199955,1669919448,epoch_0033.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_5_1,0033,5d4b10e406471c6851d8bf4ec9d39422
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_5_1/epoch_0030.param,176199955,1669919445,epoch_0030.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_5_1,0030,875d10b00865d1186a2dae813f6d272d
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_5_1/epoch_0029.param,176199955,1669919443,epoch_0029.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_5_1,0029,921d7770b67404ddafa8bee8b0631037
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_5_1/epoch_0035.param,176199955,1669919451,epoch_0035.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_5_1,0035,1fcaccf3aa0508f88a18cbd68346d3d0
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_5_1/epoch_0044.param,176199955,1669919462,epoch_0044.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_5_1,0044,9557c5b629b9c4ae8b7d7b5b0244df42
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_5_1/epoch_0028.param,176199955,1669919442,epoch_0028.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_5_1,0028,b2efea3f48e0d53fd0917ab24e8f614b
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_5_1/epoch_0021.param,176199955,1669919433,epoch_0021.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_5_1,0021,f107ae8a9fbb2446aab2bc03b0eb18ea
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_dem3/epoch_0016.param,176174713,1669918955,epoch_0016.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_dem3,0016,37a0b828b1eb3cf318c759234a61b303
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_dem3/epoch_0009.param,176174713,1669918947,epoch_0009.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_dem3,0009,51fd77c69e73c7a40fc4cf1158a6c8c7
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_dem3/epoch_0004.param,176174713,1669918942,epoch_0004.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_dem3,0004,a3edf047499491f97db623b869cf304f
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_dem3/epoch_0023.param,176174713,1669918963,epoch_0023.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_dem3,0023,f8ced80e5003b85acfeaee7664c328f9
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_dem3/epoch_0017.param,176174713,1669918956,epoch_0017.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_dem3,0017,0c47586a233e1239bd7ef4799d2b8b2b
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_dem3/epoch_0005.param,176174713,1669918943,epoch_0005.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_dem3,0005,f94e8abecf5a5b2b80d8242bb4f4aa44
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_dem3/epoch_0022.param,176174713,1669918961,epoch_0022.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_dem3,0022,bef4e1cf5aba9d8dd2a9297407af5b4d
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_dem3/epoch_0002.param,176174713,1669918940,epoch_0002.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_dem3,0002,d6d09a2c152c5b9f66ef1133849dbde2
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_dem3/epoch_0001.param,176174713,1669918939,epoch_0001.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_dem3,0001,8ed521b9352cec795caa777156752508
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_dem3/epoch_0020.param,176174713,1669918959,epoch_0020.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_dem3,0020,a8ca6994652f12a66655456bd2ba1fd6
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_dem3/epoch_0006.param,176174713,1669918944,epoch_0006.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_dem3,0006,3fe28f50a2dbb11a94569d84d7df6ab5
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_dem3/epoch_0000.param,176174713,1669918937,epoch_0000.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_dem3,0000,1156af59ef8720368c2571e3fc580eb2
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_dem3/epoch_0014.param,176174713,1669918953,epoch_0014.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_dem3,0014,f7159a093284d87e79fcc46e3b090687
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_dem3/epoch_0013.param,176174713,1669918952,epoch_0013.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_dem3,0013,185048500d3a55b876d69be3837a4dc7
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_dem3/epoch_0019.param,176174713,1669918958,epoch_0019.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_dem3,0019,67109bb43647011d299fb41ad664ff34
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_dem3/epoch_0007.param,176174713,1669918945,epoch_0007.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_dem3,0007,b25a917cad2530d6440416913056c0ff
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_dem3/epoch_0018.param,176174713,1669918957,epoch_0018.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_dem3,0018,944cf999645199854b164520ce4a5ee5
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_dem3/epoch_0011.param,176174713,1669918949,epoch_0011.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_dem3,0011,b31884608adf4407646a42768cfd03ad
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_dem3/epoch_0003.param,176174713,1669918941,epoch_0003.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_dem3,0003,03ecda8f189ce2c0da221b1062a21407
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_dem3/epoch_0012.param,176174713,1669918950,epoch_0012.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_dem3,0012,7fe86fca6927a73f7a984d6bf4d2f5c3
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_dem3/epoch_0010.param,176174713,1669918948,epoch_0010.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_dem3,0010,ef5efaa3e4bdfbf6265e68dabd67d224
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_dem3/epoch_0008.param,176174713,1669918946,epoch_0008.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_dem3,0008,a3e851ade83ae23274112b0dafbd76f5
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_dem3/epoch_0015.param,176174713,1669918954,epoch_0015.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_dem3,0015,62c33d2b96ebe92b812cb0bef68bd948
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_dem3/epoch_0021.param,176174713,1669918960,epoch_0021.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_dem3,0021,3987eab2aa1a14875d92baaa872f5d37
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_eureka_aug_mult/epoch_0037.param,176260941,1669918501,epoch_0037.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_eureka_aug_mult,0037,403b376f5251aebfef6c4f7e435734ec
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_eureka_aug_mult/epoch_0016.param,176260941,1669918485,epoch_0016.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_eureka_aug_mult,0016,d3f41221118b688fda496df69e78c3f6
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_eureka_aug_mult/epoch_0009.param,176260941,1669918479,epoch_0009.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_eureka_aug_mult,0009,0fd61f72065e0f93ae563abab2b1a216
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_eureka_aug_mult/epoch_0004.param,176260941,1669918474,epoch_0004.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_eureka_aug_mult,0004,9d7db957eb5c60e9af12a3809e4fff2e
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_eureka_aug_mult/epoch_0023.param,176260941,1669918491,epoch_0023.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_eureka_aug_mult,0023,e5d1f0889010a605269ab1196c22b9bd
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_eureka_aug_mult/epoch_0036.param,176260941,1669918500,epoch_0036.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_eureka_aug_mult,0036,f6c88a897114e29ba31bdd4b397edb9a
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_eureka_aug_mult/epoch_0017.param,176260941,1669918486,epoch_0017.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_eureka_aug_mult,0017,a1598de98c752aa9a366c105b62bf032
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_eureka_aug_mult/epoch_0005.param,176260941,1669918475,epoch_0005.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_eureka_aug_mult,0005,e0297fa0c9b589cb6ff0c77bdfd08e6b
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_eureka_aug_mult/epoch_0022.param,176260941,1669918490,epoch_0022.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_eureka_aug_mult,0022,e04ccba9a2ea5f38ce1bbcaa223bfb90
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_eureka_aug_mult/epoch_0025.param,176260941,1669918492,epoch_0025.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_eureka_aug_mult,0025,18ecdb2855dd9f91c905ba386fbb03f8
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_eureka_aug_mult/epoch_0002.param,176260941,1669918472,epoch_0002.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_eureka_aug_mult,0002,21676814278965bd9340bb2be1520ce5
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_eureka_aug_mult/epoch_0001.param,176260941,1669918472,epoch_0001.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_eureka_aug_mult,0001,4e0c42aec7626502fceee6709911fc6d
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_eureka_aug_mult/epoch_0034.param,176260941,1669918499,epoch_0034.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_eureka_aug_mult,0034,f55db95868560b3686df5ce0d00fb067
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_eureka_aug_mult/epoch_0020.param,176260941,1669918488,epoch_0020.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_eureka_aug_mult,0020,c509b9d4fb26706e2e3b99fb4c934ed3
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_eureka_aug_mult/epoch_0032.param,176260941,1669918498,epoch_0032.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_eureka_aug_mult,0032,33ce63d42708528176f5feec38683bb8
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_eureka_aug_mult/epoch_0038.param,176260941,1669918502,epoch_0038.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_eureka_aug_mult,0038,a47c19596f35764fb76545358b9aca5f
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_eureka_aug_mult/epoch_0006.param,176260941,1669918476,epoch_0006.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_eureka_aug_mult,0006,715d863f51f82df2b0d70f8343bf5867
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_eureka_aug_mult/epoch_0000.param,176260941,1669918471,epoch_0000.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_eureka_aug_mult,0000,0556844a4fb4fdb0e385dd11785ab528
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_eureka_aug_mult/epoch_0014.param,176260941,1669918483,epoch_0014.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_eureka_aug_mult,0014,da68343979146be0e76b30c1a5c4144c
